actor.id,actor.gender,actor.birth_year,actor.birth_country,actor.tf.movie_actor
Actor_1083997,G1,1972,C2,1
Actor_753471,G1,1976,C2,1
Actor_1448122,G1,1977,C44,1
Actor_1029701,G1,1934,C44,1
Actor_1317490,G1,1881,C2,1
Actor_592714,G1,1974,C2,2
Actor_172578,G1,1895,C2,2
Actor_1085868,G1,1981,C2,1
Actor_1237773,G1,1931,C2,1
Actor_813371,G1,1929,C26,1
Actor_822926,G1,1913,C47,1
Actor_187534,G1,1984,C2,1
Actor_1277532,G1,1939,C2,1
Actor_718816,G1,1947,C54,1
Actor_305251,G1,1943,C2,2
Actor_415311,G1,1988,C84,1
Actor_2044251,G2,1936,C24,1
Actor_2453766,G2,1971,C2,1
Actor_1343233,G1,1956,C2,1
Actor_636642,G1,1901,C2,1
Actor_549271,G1,1990,C2,1
Actor_809633,G1,1934,C25,2
Actor_591475,G1,1983,C2,1
Actor_183198,G1,1981,C2,1
Actor_789914,G1,1944,C69,1
Actor_1076539,G1,1974,C2,1
Actor_318215,G1,1941,C2,2
Actor_1326032,G1,1990,C2,1
Actor_2555463,G2,1998,C19,1
Actor_385779,G1,1979,C2,1
Actor_613716,G1,1887,C35,1
Actor_2318383,G2,1955,C24,1
Actor_2460230,G2,1972,C2,1
Actor_2532635,G2,1976,C49,2
Actor_471425,G1,1935,C2,1
Actor_2116519,G2,1980,C70,1
Actor_1685722,G1,1946,C2,1
Actor_167310,G1,1924,C70,1
Actor_1444365,G1,1978,C2,1
Actor_2674932,G2,1981,C2,1
Actor_1076692,G1,1985,C2,1
Actor_1326278,G1,1914,C2,1
Actor_1526440,G1,1931,C25,1
Actor_1104910,G1,1883,C10,1
Actor_2265996,G2,1894,C4,1
Actor_1850093,G2,1990,C2,1
Actor_1581699,G1,1949,C54,1
Actor_2630879,G2,1927,C14,1
Actor_203654,G1,1987,C2,1
Actor_2358729,G2,1979,C2,1
Actor_1495922,G1,1938,C2,2
Actor_1907089,G2,1954,C36,1
Actor_1401090,G1,1975,C10,1
Actor_1041061,G1,1905,C10,1
Actor_1292131,G1,1947,C2,1
Actor_2431577,G2,1976,C2,1
Actor_362105,G1,1932,C2,1
Actor_560665,G1,1961,C2,1
Actor_161867,G1,1928,C2,1
Actor_1817391,G2,1909,C44,1
Actor_263700,G1,1990,C2,1
Actor_1809001,G2,1995,C9,1
Actor_2454580,G2,1982,C2,1
Actor_702895,G1,1950,C2,1
Actor_1560697,G1,1977,C13,1
Actor_1475260,G1,1951,C2,1
Actor_874119,G1,1961,C2,1
Actor_2674132,G2,1940,C2,1
Actor_2306595,G2,1951,C2,1
Actor_1343002,G1,1961,C2,1
Actor_875310,G1,1958,C12,1
Actor_1336600,G1,1965,C2,1
Actor_2361570,G2,1928,C2,1
Actor_1000875,G1,1983,C2,1
Actor_318330,G1,1932,C2,1
Actor_1467527,G1,1977,C2,1
Actor_523475,G1,1965,C2,2
Actor_1436664,G1,1979,C14,2
Actor_812961,G1,1932,C2,1
Actor_985117,G1,1967,C2,1
Actor_1174007,G1,1972,C70,1
Actor_1303777,G1,1954,C2,1
Actor_430962,G1,1957,C44,1
Actor_1272705,G1,1983,C2,1
Actor_1086390,G1,1953,C2,1
Actor_870969,G1,1976,C2,1
Actor_219876,G1,1924,C90,1
Actor_1586207,G1,1961,C2,1
Actor_407351,G1,1909,C10,1
Actor_1652470,G1,1984,C2,1
Actor_64481,G1,1941,C71,1
Actor_1314218,G1,1985,C12,1
Actor_664752,G1,1929,C2,2
Actor_1460939,G1,1963,C12,1
Actor_1262117,G1,1928,C43,2
Actor_510763,G1,1887,C5,1
Actor_2305672,G2,1981,C12,1
Actor_132407,G1,1877,C2,1
Actor_2647593,G2,1982,C2,1
Actor_463780,G1,1951,C2,1
Actor_868034,G1,1969,C2,1
Actor_1095997,G1,1929,C25,1
Actor_1532650,G1,1947,C2,1
Actor_2228815,G2,1902,C2,1
Actor_2091064,G2,1978,C2,1
Actor_688010,G1,1934,C2,1
Actor_1762645,G2,1973,C2,1
Actor_950446,G1,1925,C12,1
Actor_1522659,G1,1940,C3,1
Actor_2083263,G2,1932,C14,1
Actor_2674679,G2,1952,C2,1
Actor_2200640,G2,1921,C2,1
Actor_1995424,G2,1958,C9,1
Actor_1020855,G1,1974,C2,1
Actor_2145056,G2,1914,C2,1
Actor_2048919,G2,1925,C2,1
Actor_197350,G1,1986,C2,1
Actor_117749,G1,1959,C43,1
Actor_1081992,G1,1935,C31,1
Actor_1489778,G1,1984,C2,1
Actor_2542405,G2,1986,C44,1
Actor_314069,G1,1991,C2,1
Actor_1107643,G1,1968,C5,1
Actor_1516100,G1,1976,C103,1
Actor_2379496,G2,1986,C2,1
Actor_1021617,G1,1955,C2,1
Actor_520136,G1,1945,C13,1
Actor_1504017,G1,1895,C2,1
Actor_614633,G1,1979,C70,1
Actor_1546838,G1,1935,C104,1
Actor_1536894,G1,1943,C12,2
Actor_1019431,G1,1983,C12,1
Actor_1755238,G2,1972,C2,1
Actor_2385580,G2,1960,C49,1
Actor_598054,G1,1973,C2,1
Actor_2234827,G2,1975,C2,1
Actor_1334171,G1,1966,C2,2
Actor_1577316,G1,1930,C71,1
Actor_1650296,G1,1970,C2,1
Actor_2564120,G2,1979,C13,1
Actor_1404509,G1,1907,C2,1
Actor_941280,G1,1953,C107,1
Actor_633413,G1,1965,C18,1
Actor_509247,G1,1923,C2,1
Actor_345435,G1,1927,C2,1
Actor_1941732,G2,1936,C31,1
Actor_522983,G1,1990,C9,1
Actor_1493541,G1,1978,C2,1
Actor_1008472,G1,1981,C2,1
Actor_136560,G1,1903,C10,1
Actor_1900253,G2,1988,C2,1
Actor_855025,G1,1959,C101,2
Actor_1380465,G1,1973,C60,1
Actor_172255,G1,1923,C2,1
Actor_981684,G1,1941,C2,1
Actor_1236630,G1,1921,C31,2
Actor_2633222,G2,1980,C70,1
Actor_72227,G1,1974,C2,1
Actor_742218,G1,1916,C104,1
Actor_1128072,G1,1914,C31,1
Actor_687255,G1,1974,C2,1
Actor_1215897,G1,1958,C18,1
Actor_828856,G1,1938,C2,1
Actor_2277705,G2,1999,C110,1
Actor_1416864,G1,1982,C2,1
Actor_1941362,G2,1960,C31,1
Actor_1552510,G1,1924,C2,1
Actor_1928183,G2,1914,C2,1
Actor_1426280,G1,1978,C12,1
Actor_1094761,G1,1928,C19,1
Actor_2274363,G2,1945,C54,1
Actor_1409651,G1,1962,C24,1
Actor_591367,G1,1953,C2,1
Actor_419125,G1,1925,C2,1
Actor_76246,G1,1963,C24,2
Actor_2340290,G2,1976,C2,1
Actor_1856473,G2,1994,C2,1
Actor_1833639,G2,1985,C90,2
Actor_1282568,G1,1902,C2,1
Actor_1029621,G1,1978,C2,1
Actor_2217009,G2,1937,C2,1
Actor_709452,G1,1970,C10,1
Actor_269504,G1,1943,C2,1
Actor_2656176,G2,1949,C12,1
Actor_342273,G1,1972,C43,1
Actor_1552769,G1,1918,C2,1
Actor_1586767,G1,2000,C2,1
Actor_559680,G1,1951,C12,1
Actor_868003,G1,1986,C12,1
Actor_1309246,G1,1987,C18,1
Actor_426825,G1,1912,C9,1
Actor_1045092,G1,1917,C44,1
Actor_2146210,G2,1914,C2,1
Actor_2426531,G2,1909,C22,1
Actor_436147,G1,1939,C10,1
Actor_521672,G1,1957,C3,1
Actor_703602,G1,1957,C11,1
Actor_788874,G1,1969,C39,1
Actor_304432,G1,1904,C2,1
Actor_1231706,G1,1989,C90,1
Actor_1955518,G2,2007,C2,1
Actor_985586,G1,1958,C2,1
Actor_1402437,G1,1939,C2,1
Actor_430096,G1,1948,C2,2
Actor_708328,G1,1935,C2,1
Actor_1022734,G1,1912,C2,1
Actor_128634,G1,1932,C43,1
Actor_315978,G1,1933,C2,1
Actor_1970297,G2,1982,C22,1
Actor_1737757,G1,1984,C10,1
Actor_2332111,G2,1950,C31,1
Actor_926303,G1,1990,C2,1
Actor_2674371,G2,1953,C2,1
Actor_1323112,G1,1958,C36,1
Actor_1190397,G1,1911,C12,1
Actor_774104,G1,1902,C2,1
Actor_740717,G1,1913,C67,1
Actor_52386,G1,1953,C2,1
Actor_1295449,G1,1958,C39,1
Actor_341025,G1,1951,C43,1
Actor_1347438,G1,1922,C5,1
Actor_667203,G1,1923,C5,1
Actor_408280,G1,1914,C2,1
Actor_387282,G1,1939,C2,1
Actor_747440,G1,1842,C18,1
Actor_838620,G1,1974,C10,2
Actor_2104369,G2,1917,C12,1
Actor_624781,G1,1971,C2,1
Actor_674928,G1,1923,C2,1
Actor_2403244,G2,1967,C31,1
Actor_590407,G1,1981,C2,1
Actor_1596613,G1,1955,C31,2
Actor_2426012,G2,1987,C2,1
Actor_1158391,G1,1906,C2,2
Actor_503688,G1,1964,C2,1
Actor_1374207,G1,1986,C2,1
Actor_1004820,G1,1961,C83,1
Actor_1784997,G2,1975,C25,1
Actor_583363,G1,1917,C2,1
Actor_595711,G1,1970,C44,1
Actor_900140,G1,1983,C2,1
Actor_803981,G1,1921,C10,1
Actor_95506,G1,1995,C2,1
Actor_2302978,G2,1929,C2,1
Actor_1591098,G1,1983,C2,1
Actor_669310,G1,1933,C2,1
Actor_1397436,G1,1955,C2,1
Actor_1355945,G1,1965,C3,1
Actor_2513189,G2,1959,C2,1
Actor_543187,G1,1983,C2,1
Actor_420545,G1,1953,C2,1
Actor_1344912,G1,1940,C17,1
Actor_1605917,G1,1889,C10,1
Actor_181125,G1,1981,C2,1
Actor_386366,G1,1966,C42,1
Actor_1452214,G1,1907,C2,1
Actor_2144075,G2,1969,C2,1
Actor_1093810,G1,1948,C12,1
Actor_1710540,G1,1947,C110,1
Actor_2100269,G2,1916,C2,1
Actor_640749,G1,1921,C9,1
Actor_2070821,G2,1970,C2,1
Actor_1086644,G1,1990,C2,1
Actor_799395,G1,1903,C2,1
Actor_375895,G1,1954,C98,1
Actor_1942485,G2,1965,C2,1
Actor_1216102,G1,1892,C18,1
Actor_2077778,G2,1981,C35,1
Actor_1994291,G2,1973,C70,1
Actor_389230,G1,1970,C73,1
Actor_175954,G1,1923,C2,1
Actor_1688186,G1,1945,C2,1
Actor_894185,G1,1896,C40,1
Actor_1228852,G1,1904,C2,1
Actor_2512976,G2,1891,C2,1
Actor_186849,G1,1862,C5,1
Actor_2114924,G2,1914,C2,1
Actor_223161,G1,1927,C5,1
Actor_2682453,G2,1993,C12,1
Actor_1761706,G2,1980,C2,1
Actor_2127484,G2,1942,C2,1
Actor_1980292,G2,1911,C2,2
Actor_1546515,G1,1938,C47,1
Actor_12295,G1,1913,C2,1
Actor_1913069,G2,1940,C36,1
Actor_2680267,G2,1937,C44,1
Actor_782600,G1,1986,C10,1
Actor_511912,G1,1948,C2,1
Actor_652070,G1,1971,C2,2
Actor_223084,G1,1939,C2,1
Actor_2526770,G2,1984,C27,1
Actor_10379,G1,1965,C63,1
Actor_1565896,G1,1975,C211,2
Actor_2053058,G2,1984,C22,1
Actor_2082154,G2,1912,C2,2
Actor_1365821,G1,1955,C2,1
Actor_1351521,G1,1964,C9,1
Actor_2080210,G2,1980,C82,1
Actor_1492983,G1,1875,C56,1
Actor_1554413,G1,1995,C2,1
Actor_2562691,G2,1978,C70,2
Actor_708555,G1,1986,C2,1
Actor_1055302,G1,1981,C9,1
Actor_1148079,G1,1959,C84,1
Actor_1694199,G1,1962,C44,1
Actor_1167574,G1,1965,C24,1
Actor_1350489,G1,1972,C44,1
Actor_786228,G1,1951,C70,1
Actor_1254882,G1,1987,C258,1
Actor_2570597,G2,1986,C2,2
Actor_1830164,G2,1931,C2,1
Actor_2482483,G2,1915,C121,1
Actor_459964,G1,1984,C2,2
Actor_1166780,G1,1961,C66,1
Actor_2660362,G2,1963,C2,1
Actor_439684,G1,1978,C24,1
Actor_2381397,G2,1957,C2,1
Actor_2300120,G2,1968,C2,1
Actor_2027728,G2,1912,C25,1
Actor_2236805,G2,1983,C9,3
Actor_1276809,G1,1898,C2,1
Actor_2593621,G2,1934,C36,2
Actor_2616347,G2,1959,C2,1
Actor_1082581,G1,1972,C12,1
Actor_2001017,G2,1958,C80,2
Actor_2438974,G2,1992,C44,1
Actor_1045704,G1,1954,C121,1
Actor_520648,G1,1975,C47,1
Actor_1268958,G1,1970,C90,1
Actor_1491692,G1,1984,C2,1
Actor_2012717,G2,1960,C44,1
Actor_1183254,G1,1948,C10,1
Actor_801420,G1,1924,C2,1
Actor_1499188,G1,1906,C12,1
Actor_687590,G1,2001,C2,1
Actor_1772711,G2,1956,C36,1
Actor_1813841,G2,1930,C5,1
Actor_387896,G1,1968,C9,1
Actor_2101493,G2,1946,C14,1
Actor_995822,G1,1926,C2,2
Actor_1794301,G2,1915,C2,1
Actor_1893602,G2,1932,C2,1
Actor_754365,G1,1970,C10,1
Actor_1884783,G2,1910,C32,1
Actor_1548497,G1,1988,C2,2
Actor_1251562,G1,1914,C2,1
Actor_1594034,G1,1960,C2,2
Actor_1908775,G2,1939,C2,1
Actor_1578204,G1,1976,C5,1
Actor_1367624,G1,1989,C2,1
Actor_2023619,G2,1898,C2,1
Actor_1311502,G1,1953,C5,1
Actor_435083,G1,1969,C10,1
Actor_2597094,G2,1978,C36,1
Actor_1361588,G1,1972,C9,1
Actor_1496309,G1,1974,C12,1
Actor_256854,G1,1973,C19,1
Actor_1809591,G2,1980,C22,1
Actor_466364,G1,1966,C2,1
Actor_1077505,G1,1962,C36,1
Actor_1867582,G2,1982,C2,1
Actor_637446,G1,1988,C2,1
Actor_1423154,G1,1900,C2,1
Actor_421626,G1,1960,C90,2
Actor_598180,G1,1968,C9,1
Actor_503630,G1,1977,C31,1
Actor_1053045,G1,1961,C15,2
Actor_467283,G1,1966,C12,1
Actor_720789,G1,1934,C2,1
Actor_897890,G1,1939,C12,2
Actor_826613,G1,1861,C18,1
Actor_1953140,G2,1987,C2,1
Actor_1165824,G1,1960,C2,1
Actor_436785,G1,1937,C2,1
Actor_224462,G1,1975,C2,1
Actor_648256,G1,1976,C10,1
Actor_915840,G1,1902,C2,1
Actor_2410927,G2,1979,C43,1
Actor_1337842,G1,1921,C2,1
Actor_570027,G1,1965,C2,1
Actor_790834,G1,1959,C25,1
Actor_511063,G1,1910,C42,1
Actor_150661,G1,1943,C5,1
Actor_2363856,G2,1930,C84,1
Actor_1228170,G1,1981,C9,1
Actor_974366,G1,1963,C2,1
Actor_1340934,G1,1956,C2,1
Actor_1661855,G1,1912,C142,1
Actor_459800,G1,1932,C2,1
Actor_1542678,G1,1917,C25,1
Actor_2031439,G2,1915,C2,1
Actor_2556171,G2,1959,C36,1
Actor_827282,G1,1989,C25,1
Actor_1308171,G1,1933,C2,2
Actor_1484176,G1,1967,C19,1
Actor_2213225,G2,1945,C2,1
Actor_187296,G1,1918,C2,1
Actor_1803848,G2,1925,C42,1
Actor_1272277,G1,1931,C19,1
Actor_1413211,G1,1980,C2,1
Actor_1842337,G2,1986,C2,1
Actor_2438627,G2,1925,C2,2
Actor_2000363,G2,1957,C2,1
Actor_2451736,G2,1979,C2,1
Actor_1015734,G1,1982,C84,1
Actor_456255,G1,1957,C2,1
Actor_2592420,G2,1988,C2,1
Actor_1604146,G1,1979,C22,1
Actor_1225205,G1,1981,C2,1
Actor_1982245,G2,1923,C2,1
Actor_847492,G1,1894,C17,1
Actor_114039,G1,1977,C49,1
Actor_402916,G1,1901,C36,1
Actor_1244319,G1,1945,C2,1
Actor_1986029,G2,1964,C2,1
Actor_871228,G1,1930,C12,1
Actor_1195992,G1,1943,C2,1
Actor_290567,G1,1976,C12,1
Actor_854501,G1,1966,C2,1
Actor_1719342,G1,1977,C2,1
Actor_788224,G1,1947,C25,2
Actor_2031553,G2,1907,C2,1
Actor_355504,G1,1984,C2,1
Actor_2043996,G2,1926,C2,2
Actor_202710,G1,1893,C47,1
Actor_90599,G1,1907,C2,2
Actor_2068726,G2,1902,C2,1
Actor_2121756,G2,1988,C9,1
Actor_813904,G1,1938,C12,2
Actor_702649,G1,1976,C2,1
Actor_1788253,G2,1941,C2,1
Actor_162466,G1,1908,C31,1
Actor_1357023,G1,1976,C14,1
Actor_576846,G1,1903,C3,1
Actor_437872,G1,1897,C2,1
Actor_21187,G1,1921,C53,1
Actor_1885160,G2,1956,C2,1
Actor_1506277,G1,1990,C9,2
Actor_1971052,G2,1915,C2,1
Actor_914856,G1,1925,C153,1
Actor_1814546,G2,1963,C10,1
Actor_1217091,G1,1905,C70,1
Actor_1958081,G2,1971,C2,1
Actor_1239876,G1,1904,C2,1
Actor_1354515,G1,1912,C44,1
Actor_1124289,G1,1982,C2,1
Actor_149335,G1,1905,C2,1
Actor_1344102,G1,1936,C9,1
Actor_415145,G1,1983,C4,1
Actor_526710,G1,1968,C2,1
Actor_140450,G1,1967,C73,2
Actor_2136016,G2,1941,C18,1
Actor_1954049,G2,1922,C10,1
Actor_1620152,G1,1943,C2,1
Actor_95235,G1,1960,C89,1
Actor_1839989,G2,1969,C10,1
Actor_1739786,G2,1934,C14,1
Actor_2602366,G2,1952,C2,1
Actor_2634253,G2,1977,C2,2
Actor_511567,G1,1968,C2,1
Actor_2608537,G2,1963,C2,2
Actor_1281763,G1,1936,C73,1
Actor_375036,G1,1979,C98,1
Actor_1787238,G2,1977,C31,1
Actor_2593386,G2,1941,C60,1
Actor_876110,G1,1967,C44,1
Actor_121076,G1,1933,C2,1
Actor_1322319,G1,1895,C10,1
Actor_2586296,G2,1984,C2,2
Actor_1438327,G1,1911,C36,1
Actor_1014014,G1,1961,C2,1
Actor_92614,G1,1944,C2,1
Actor_2376448,G2,1954,C2,1
Actor_1738685,G1,1939,C60,1
Actor_1963567,G2,1927,C2,1
Actor_1672430,G1,1977,C2,1
Actor_2635139,G2,1885,C44,1
Actor_675002,G1,1890,C2,1
Actor_1950597,G2,1914,C2,1
Actor_1927018,G2,1989,C9,1
Actor_840416,G1,1977,C90,1
Actor_1148010,G1,1944,C9,1
Actor_171224,G1,1953,C9,1
Actor_884166,G1,1901,C4,1
Actor_2108591,G2,1928,C43,1
Actor_474786,G1,1990,C18,1
Actor_1625326,G1,1987,C2,2
Actor_2613435,G2,1981,C44,1
Actor_845489,G1,1971,C10,1
Actor_1298895,G1,1920,C84,1
Actor_738211,G1,1911,C2,1
Actor_932891,G1,1959,C2,1
Actor_759393,G1,1938,C2,1
Actor_954245,G1,1988,C2,1
Actor_2133950,G2,1987,C5,1
Actor_1970337,G2,1889,C2,1
Actor_2074067,G2,1961,C9,1
Actor_830335,G1,1938,C25,1
Actor_1834863,G2,1872,C69,1
Actor_2037745,G2,1891,C2,1
Actor_1067505,G1,1949,C5,1
Actor_1828512,G2,1924,C2,1
Actor_1238111,G1,1927,C31,1
Actor_28375,G1,1910,C2,2
Actor_620048,G1,1970,C2,3
Actor_1341342,G1,1939,C44,2
Actor_2516708,G2,1968,C9,1
Actor_75993,G1,1921,C199,1
Actor_146886,G1,1977,C47,2
Actor_181671,G1,1975,C9,1
Actor_2403155,G2,1963,C2,1
Actor_83890,G1,1968,C12,1
Actor_2328471,G2,1987,C110,1
Actor_1331853,G1,1891,C43,1
Actor_1318655,G1,1952,C2,1
Actor_1770158,G2,1916,C40,1
Actor_743769,G1,1964,C12,1
Actor_2516904,G2,1905,C2,1
Actor_1546159,G1,1902,C2,1
Actor_354604,G1,1974,C2,1
Actor_607747,G1,1971,C36,1
Actor_61190,G1,1962,C31,1
Actor_2547557,G2,1975,C2,3
Actor_2312108,G2,1977,C31,1
Actor_499231,G1,1981,C90,1
Actor_1540258,G1,1916,C65,1
Actor_1844855,G2,1947,C2,1
Actor_2121226,G2,1971,C2,1
Actor_1015940,G1,1944,C2,1
Actor_329779,G1,1978,C2,1
Actor_851348,G1,1945,C19,1
Actor_1447808,G1,1969,C2,1
Actor_1618068,G1,1981,C15,1
Actor_1098880,G1,1955,C2,1
Actor_1268243,G1,1960,C121,1
Actor_1721102,G1,1915,C25,1
Actor_719548,G1,1949,C2,1
Actor_394580,G1,1898,C2,1
Actor_2613843,G2,1958,C180,1
Actor_1209703,G1,1929,C2,1
Actor_1133186,G1,1979,C42,1
Actor_1352991,G1,1964,C14,1
Actor_1579407,G1,1950,C5,1
Actor_2134894,G2,1972,C54,1
Actor_1739063,G1,1935,C60,2
Actor_1185099,G1,1981,C2,1
Actor_1363228,G1,1899,C5,1
Actor_2470890,G2,1933,C2,1
Actor_1639075,G1,1917,C10,1
Actor_731029,G1,1980,C2,1
Actor_1934737,G2,1939,C18,1
Actor_453137,G1,1986,C22,1
Actor_1313566,G1,1928,C31,1
Actor_237890,G1,1943,C2,1
Actor_2676298,G2,1974,C10,1
Actor_1921330,G2,1992,C9,1
Actor_869753,G1,1889,C2,1
Actor_1388164,G1,1898,C2,1
Actor_1419473,G1,1912,C2,1
Actor_501298,G1,1922,C10,2
Actor_1057386,G1,1915,C31,1
Actor_1042858,G1,1958,C2,1
Actor_1667656,G1,1920,C2,2
Actor_1917073,G2,1974,C2,1
Actor_2411504,G2,1984,C2,1
Actor_884535,G1,1934,C2,1
Actor_764043,G1,1938,C47,1
Actor_765761,G1,1974,C2,1
Actor_1210899,G1,1976,C19,1
Actor_1013602,G1,1863,C9,1
Actor_67489,G1,1978,C2,1
Actor_1786823,G2,1986,C2,1
Actor_108260,G1,1974,C10,1
Actor_1849500,G2,1932,C70,1
Actor_864530,G1,1954,C156,2
Actor_2556428,G2,1924,C2,1
Actor_2644664,G2,1946,C36,1
Actor_816542,G1,1962,C24,1
Actor_2175666,G2,1963,C36,1
Actor_1488748,G1,1949,C10,1
Actor_2356332,G2,1984,C2,1
Actor_1879891,G2,1929,C2,1
Actor_1203492,G1,1977,C35,1
Actor_1607198,G1,1910,C2,1
Actor_762039,G1,1953,C2,1
Actor_1297217,G1,1963,C2,1
Actor_450152,G1,1982,C2,1
Actor_323285,G1,1921,C2,1
Actor_1383807,G1,1927,C9,1
Actor_1392913,G1,1966,C10,1
Actor_1451428,G1,1938,C58,2
Actor_1801396,G2,1890,C2,1
Actor_2429859,G2,1975,C2,1
Actor_1332721,G1,1974,C31,1
Actor_693648,G1,1921,C2,1
Actor_1555602,G1,1912,C27,1
Actor_1498466,G1,1980,C4,1
Actor_401384,G1,1968,C4,2
Actor_1823387,G2,1989,C2,1
Actor_2566859,G2,1951,C2,1
Actor_433570,G1,1983,C12,1
Actor_2071002,G2,1973,C70,1
Actor_2609216,G2,1984,C9,1
Actor_1268252,G1,1896,C2,1
Actor_2205381,G2,1990,C71,1
Actor_1385819,G1,1938,C89,1
Actor_1276914,G1,1916,C2,1
Actor_517600,G1,1975,C43,1
Actor_1186015,G1,1897,C5,2
Actor_1561236,G1,1983,C2,1
Actor_2086211,G2,1927,C44,1
Actor_758645,G1,1964,C2,1
Actor_1509956,G1,1940,C2,1
Actor_626391,G1,1941,C25,2
Actor_1639291,G1,1915,C18,1
Actor_237755,G1,1932,C2,1
Actor_1864020,G2,1978,C36,1
Actor_1838744,G2,1963,C2,1
Actor_1170760,G1,1974,C10,1
Actor_1503672,G1,1917,C47,1
Actor_601693,G1,1976,C2,1
Actor_2105898,G2,1971,C3,1
Actor_1045225,G1,1970,C2,1
Actor_2191794,G2,1979,C2,1
Actor_1790069,G2,1990,C2,2
Actor_1165757,G1,1978,C2,1
Actor_467470,G1,1937,C54,1
Actor_859867,G1,1962,C2,1
Actor_1262139,G1,1952,C70,1
Actor_1248043,G1,1938,C36,1
Actor_1526253,G1,1900,C9,2
Actor_1608400,G1,1991,C2,1
Actor_2200280,G2,1937,C24,1
Actor_846289,G1,1918,C44,1
Actor_756793,G1,1970,C2,1
Actor_2506948,G2,1905,C13,1
Actor_2092440,G2,1913,C2,1
Actor_228007,G1,1977,C43,1
Actor_1414689,G1,1936,C18,2
Actor_1325061,G1,1954,C35,1
Actor_596565,G1,1942,C10,2
Actor_564572,G1,1917,C31,1
Actor_2233224,G2,1986,C2,1
Actor_329560,G1,1961,C2,1
Actor_432561,G1,1979,C3,1
Actor_190264,G1,1954,C2,1
Actor_605684,G1,1924,C31,2
Actor_5960,G1,1982,C2,1
Actor_356728,G1,1968,C9,1
Actor_2419094,G2,1956,C203,1
Actor_2031396,G2,2002,C2,1
Actor_2164845,G2,1912,C14,1
Actor_510516,G1,1930,C36,1
Actor_1448713,G1,1945,C47,1
Actor_935893,G1,1969,C2,1
Actor_1644250,G1,1937,C2,2
Actor_809662,G1,1989,C2,1
Actor_1212591,G1,1958,C5,1
Actor_1961181,G2,1941,C2,1
Actor_2316185,G2,1967,C4,1
Actor_1251972,G1,1912,C2,1
Actor_2322533,G2,1979,C5,1
Actor_1678198,G1,1927,C2,1
Actor_307642,G1,1924,C47,1
Actor_22096,G1,1983,C10,1
Actor_1363018,G1,1976,C25,1
Actor_1540105,G1,1922,C90,1
Actor_1873783,G2,1954,C2,1
Actor_183070,G1,1947,C9,2
Actor_165363,G1,1944,C85,2
Actor_1290790,G1,1962,C2,2
Actor_2504050,G2,1900,C53,1
Actor_810272,G1,1903,C18,1
Actor_2108881,G2,1915,C2,1
Actor_1207991,G1,1959,C2,1
Actor_1635170,G1,1949,C83,1
Actor_129402,G1,1913,C47,1
Actor_2383492,G2,1986,C103,1
Actor_1521147,G1,1892,C70,1
Actor_1118866,G1,1934,C2,1
Actor_1952389,G2,1982,C2,1
Actor_1285756,G1,1991,C2,1
Actor_167068,G1,1917,C36,2
Actor_64612,G1,1948,C12,1
Actor_1197485,G1,1925,C2,1
Actor_720421,G1,1930,C2,2
Actor_2345447,G2,1985,C2,1
Actor_2002142,G2,1976,C86,1
Actor_935816,G1,1957,C2,1
Actor_409412,G1,1965,C2,1
Actor_675997,G1,1946,C50,1
Actor_2090818,G2,1956,C2,1
Actor_1277045,G1,1985,C2,1
Actor_1828986,G2,1962,C2,1
Actor_2490473,G2,1882,C18,1
Actor_1640773,G1,1925,C2,1
Actor_1376870,G1,1977,C36,1
Actor_1722686,G1,1941,C43,1
Actor_740147,G1,1964,C2,1
Actor_1531721,G1,1942,C2,1
Actor_2632753,G2,1941,C53,1
Actor_791474,G1,1965,C2,1
Actor_1716875,G1,1950,C25,1
Actor_2559909,G2,1991,C2,1
Actor_1105802,G1,1918,C104,2
Actor_2140269,G2,1972,C2,1
Actor_499783,G1,1926,C2,1
Actor_1741721,G2,1866,C40,1
Actor_2603887,G2,1969,C47,1
Actor_1772174,G2,2004,C3,1
Actor_1838738,G2,1959,C2,1
Actor_2540447,G2,1913,C60,1
Actor_2355035,G2,1928,C73,1
Actor_6685,G1,1908,C12,1
Actor_2192561,G2,1982,C53,1
Actor_579256,G1,1990,C2,1
Actor_389375,G1,1967,C12,1
Actor_396348,G1,1921,C44,1
Actor_2674683,G2,1980,C2,1
Actor_1903577,G2,1978,C9,1
Actor_1480379,G1,1952,C2,1
Actor_30570,G1,1895,C2,1
Actor_1377119,G1,1943,C40,1
Actor_2202247,G2,1900,C90,1
Actor_2544463,G2,1984,C142,1
Actor_2663515,G2,1983,C84,1
Actor_2431778,G2,1945,C2,1
Actor_1305123,G1,1966,C36,1
Actor_1446327,G1,1900,C10,1
Actor_1147576,G1,1976,C2,1
Actor_1824304,G2,1986,C142,1
Actor_2472754,G2,1933,C15,1
Actor_722651,G1,1995,C10,1
Actor_1920836,G2,1970,C2,1
Actor_1555297,G1,1981,C9,1
Actor_1575421,G1,1972,C104,1
Actor_851257,G1,1915,C14,1
Actor_733976,G1,1944,C37,1
Actor_2170192,G2,1972,C12,1
Actor_843945,G1,1952,C2,1
Actor_2213822,G2,1967,C2,1
Actor_1712525,G1,1964,C60,1
Actor_689908,G1,1972,C22,1
Actor_1688742,G1,1940,C4,1
Actor_935092,G1,1978,C2,1
Actor_648542,G1,1911,C2,1
Actor_1787031,G2,1979,C89,1
Actor_273751,G1,1920,C5,1
Actor_2081964,G2,1961,C2,1
